Date,댐수위,저수량,강우량
2010-09-18,107.61,393.219,0
2010-09-19,107.6,392.949,0
2010-09-20,107.59,392.678,0.9
2010-09-21,107.59,392.678,0
2010-09-22,107.59,392.678,5.6
2010-09-23,107.58,392.408,0.1
2010-09-24,107.56,391.869,0
2010-09-25,107.53,391.061,0
2010-09-26,107.51,390.523,0
2010-09-27,107.48,389.717,0
2010-09-28,107.45,388.913,0
2010-09-29,107.41,387.843,0
2010-09-30,107.38,387.043,0
2010-10-01,107.34,385.978,0
2010-10-02,107.32,385.446,21.1
2010-10-03,107.33,385.712,7.4
2010-10-04,107.3,384.915,1.9
2010-10-05,107.27,384.12,0.2
2010-10-06,107.23,383.062,0
2010-10-07,107.2,382.271,0
2010-10-08,107.17,381.48,8.7
2010-10-09,107.14,380.692,0
2010-10-10,107.1,379.642,0
2010-10-11,107.06,378.596,0.3
2010-10-12,107.02,377.552,0
2010-10-13,106.98,376.51,0
2010-10-14,106.95,375.731,0
2010-10-15,106.9,374.435,0
2010-10-16,106.86,373.401,0
2010-10-17,106.82,372.37,0
2010-10-18,106.78,371.341,0
2010-10-19,106.74,370.315,0
2010-10-20,106.7,369.291,0
2010-10-21,106.66,368.27,0
2010-10-22,106.62,367.252,0
2010-10-23,106.58,366.236,0
2010-10-24,106.58,366.236,17.7
2010-10-25,106.54,365.222,0.2
2010-10-26,106.5,364.211,0
2010-10-27,106.46,363.202,0
2010-10-28,106.42,362.196,0
2010-10-29,106.39,361.443,0
2010-10-30,106.35,360.442,0
2010-10-31,106.32,359.692,0
2010-11-01,106.28,358.694,0
2010-11-02,106.24,357.699,0
2010-11-03,106.2,356.707,0
2010-11-04,106.17,355.964,0
2010-11-05,106.13,354.975,0
2010-11-06,106.09,353.989,0
2010-11-07,106.06,353.251,0
2010-11-08,106.02,352.27,0.3
2010-11-09,105.98,351.29,0.3
2010-11-10,105.94,350.313,0
2010-11-11,105.91,349.582,5.9
2010-11-12,105.88,348.852,0
2010-11-13,105.84,347.881,0
2010-11-14,105.8,346.912,0
2010-11-15,105.77,346.187,0
2010-11-16,105.73,345.223,0
2010-11-17,105.69,344.26,0
2010-11-18,105.66,343.54,0
2010-11-19,105.62,342.582,0
2010-11-20,105.59,341.864,0
2010-11-21,105.55,340.91,0
2010-11-22,105.51,339.958,3.1
2010-11-23,105.47,339.009,0
2010-11-24,105.44,338.298,0
2010-11-25,105.4,337.352,0
2010-11-26,105.37,336.644,0
2010-11-27,105.32,335.468,2
2010-11-28,105.29,334.763,0
2010-11-29,105.25,333.826,0.3
2010-11-30,105.22,333.124,0
2010-12-01,105.18,332.191,0
2010-12-02,105.14,331.26,0.4
2010-12-03,105.1,330.331,0.4
2010-12-04,105.07,329.636,0
2010-12-05,105.03,328.711,0
2010-12-06,104.98,327.557,0
2010-12-07,104.94,326.637,0
2010-12-08,104.91,325.948,2.2
2010-12-09,104.87,325.032,0.4
2010-12-10,104.83,324.118,0
2010-12-11,104.79,323.206,0
2010-12-12,104.75,322.296,0
2010-12-13,104.73,321.842,15.6
2010-12-14,104.7,321.161,0.1
2010-12-15,104.65,320.03,0
2010-12-16,104.62,319.353,0
2010-12-17,104.58,318.452,0
2010-12-18,104.54,317.553,0
2010-12-19,104.5,316.657,0
2010-12-20,104.46,315.762,0
2010-12-21,104.43,315.092,0
2010-12-22,104.39,314.201,0
2010-12-23,104.34,313.09,0
2010-12-24,104.3,312.204,0
2010-12-25,104.26,311.32,0
2010-12-26,104.22,310.437,0.4
2010-12-27,104.18,309.557,0.1
2010-12-28,104.14,308.679,1.9
2010-12-29,104.11,308.021,0
2010-12-30,104.08,307.365,6.4
2010-12-31,104.04,306.492,2
2011-01-01,104,305.62,0
2011-01-02,103.96,304.751,0
2011-01-03,103.91,303.667,0
2011-01-04,103.87,302.802,0
2011-01-05,103.82,301.724,0
2011-01-06,103.78,300.863,0
2011-01-07,103.74,300.005,0
2011-01-08,103.69,298.934,0
2011-01-09,103.64,297.867,0
2011-01-10,103.6,297.015,0
2011-01-11,103.55,295.952,0
2011-01-12,103.5,294.893,0
2011-01-13,103.45,293.837,0
2011-01-14,103.4,292.784,0
2011-01-15,103.35,291.733,0
2011-01-16,103.3,290.686,0
2011-01-17,103.25,289.641,0
2011-01-18,103.2,288.599,0
2011-01-19,103.15,287.56,0
2011-01-20,103.1,286.524,0
2011-01-21,103.05,285.49,0
2011-01-22,102.99,284.254,0
2011-01-23,102.94,283.227,0
2011-01-24,102.89,282.202,0.1
2011-01-25,102.84,281.181,0
2011-01-26,102.78,279.958,0
2011-01-27,102.73,278.942,0
2011-01-28,102.68,277.929,0
2011-01-29,102.62,276.717,0
2011-01-30,102.57,275.71,0
2011-01-31,102.51,274.505,0
2011-02-01,102.46,273.503,0
2011-02-02,102.41,272.504,0
2011-02-03,102.35,271.309,0
2011-02-04,102.3,270.316,0
2011-02-05,102.24,269.128,0
2011-02-06,102.19,268.14,0
2011-02-07,102.13,266.959,0
2011-02-08,102.08,265.977,1.4
2011-02-09,102.03,264.997,0
2011-02-10,101.99,264.215,0
2011-02-11,101.93,263.046,0
2011-02-12,101.88,262.073,0
2011-02-13,101.83,261.104,0
2011-02-14,101.77,259.943,0
2011-02-15,101.71,258.786,0
2011-02-16,101.66,257.825,4.1
2011-02-17,101.61,256.865,6.8
2011-02-18,101.57,256.1,0
2011-02-19,101.51,254.954,0
2011-02-20,101.46,254.002,0
2011-02-21,101.41,253.052,0
2011-02-22,101.36,252.104,0
2011-02-23,101.31,251.159,0
2011-02-24,101.26,250.216,0
2011-02-25,101.21,249.275,0
2011-02-26,101.17,248.524,0.4
2011-02-27,101.22,249.463,51.7
2011-02-28,101.27,250.404,5.4
2011-03-01,101.28,250.593,4
2011-03-02,101.26,250.216,0.2
2011-03-03,101.22,249.463,0
2011-03-04,101.18,248.711,0
2011-03-05,101.13,247.774,0
2011-03-06,101.08,246.839,0
2011-03-07,101.02,245.719,0
2011-03-08,100.96,244.603,0
2011-03-09,100.9,243.49,0
2011-03-10,100.84,242.38,0
2011-03-11,100.78,241.272,0
2011-03-12,100.72,240.168,0
2011-03-13,100.65,238.884,0
2011-03-14,100.58,237.603,0
2011-03-15,100.51,236.327,0
2011-03-16,100.44,235.054,0
2011-03-17,100.37,233.786,0
2011-03-18,100.3,232.521,0
2011-03-19,100.23,231.26,0
2011-03-20,100.18,230.361,19
2011-03-21,100.11,229.106,0.3
2011-03-22,100.04,227.855,0
2011-03-23,99.97,226.643,0
2011-03-24,99.9,225.406,0.9
2011-03-25,99.83,224.173,0.2
2011-03-26,99.75,222.771,0
2011-03-27,99.68,221.55,0
2011-03-28,99.6,220.161,0
2011-03-29,99.52,218.78,0
2011-03-30,99.44,217.405,0
2011-03-31,99.36,216.038,0
2011-04-01,99.27,214.507,0
2011-04-02,99.19,213.154,0
2011-04-03,99.12,211.976,7.5
2011-04-04,99.05,210.803,0
2011-04-05,98.96,209.302,0
2011-04-06,98.88,207.975,0.2
2011-04-07,98.82,206.985,22.2
2011-04-08,98.78,206.326,2.6
2011-04-09,98.72,205.342,0
2011-04-10,98.65,204.198,0
2011-04-11,98.58,203.06,1.3
2011-04-12,98.5,201.764,0
2011-04-13,98.42,200.476,0
2011-04-14,98.34,199.194,0
2011-04-15,98.25,197.759,0
2011-04-16,98.17,196.491,0
2011-04-17,98.08,195.071,0
2011-04-18,97.99,193.66,0.5
2011-04-19,97.9,192.257,0
2011-04-20,97.81,190.862,0
2011-04-21,97.72,189.475,0
2011-04-22,97.7,189.167,34.4
2011-04-23,97.66,188.554,0.5
2011-04-24,97.6,187.637,0
2011-04-25,97.52,186.42,0
2011-04-26,97.47,185.662,13.1
2011-04-27,97.4,184.605,0.1
2011-04-28,97.33,183.553,0
2011-04-29,97.24,182.207,0
2011-04-30,97.19,181.463,17.7
2011-05-01,97.14,180.721,0.9
2011-05-02,97.08,179.833,0
2011-05-03,97.01,178.802,0
2011-05-04,96.94,177.775,0
2011-05-05,96.86,176.608,0
2011-05-06,96.77,175.301,0.2
2011-05-07,96.69,174.146,0.1
2011-05-08,96.61,172.996,0
2011-05-09,96.52,171.709,4.6
2011-05-10,96.64,173.426,42.4
2011-05-11,97.3,183.103,59.6
2011-05-12,98.1,195.386,2.3
2011-05-13,98.27,198.077,0
2011-05-14,98.29,198.395,0
2011-05-15,98.26,197.918,0
2011-05-16,98.19,196.807,0
2011-05-17,98.12,195.701,0
2011-05-18,98.02,194.13,0
2011-05-19,97.92,192.568,0
2011-05-20,97.82,191.016,0.1
2011-05-21,97.71,189.32,0
2011-05-22,97.59,187.485,0.8
2011-05-23,97.49,185.965,10.2
2011-05-24,97.38,184.304,0
2011-05-25,97.25,182.356,0
2011-05-26,97.14,180.721,2.2
2011-05-27,97.01,178.802,0.4
2011-05-28,96.88,176.899,0
2011-05-29,96.74,174.867,0
2011-05-30,96.6,172.853,0
2011-05-31,96.46,170.856,0
2011-06-01,96.32,168.876,0
2011-06-02,96.17,166.775,0
2011-06-03,96.02,164.692,0
2011-06-04,95.86,162.492,0
2011-06-05,95.71,160.45,0
2011-06-06,95.56,158.426,0
2011-06-07,95.41,156.42,0
2011-06-08,95.29,154.83,0
2011-06-09,95.17,153.25,4.6
2011-06-10,95.09,152.203,22.3
2011-06-11,95.05,151.682,5.1
2011-06-12,94.95,150.384,0
2011-06-13,94.84,148.966,0
2011-06-14,94.73,147.557,0
2011-06-15,94.6,145.903,0
2011-06-16,94.49,144.514,0
2011-06-17,94.37,143.01,0
2011-06-18,94.26,141.64,0
2011-06-19,94.14,140.155,0
2011-06-20,94.02,138.681,0
2011-06-21,93.9,137.218,0
2011-06-22,93.94,137.705,59.6
2011-06-23,93.98,138.192,1
2011-06-24,93.94,137.705,7.9
2011-06-25,94.25,141.515,77.4
2011-06-26,97.42,184.907,68.8
2011-06-27,97.98,193.504,0
2011-06-28,98.13,195.859,4.8
2011-06-29,98.16,196.333,0.1
2011-06-30,98.15,196.175,17
2011-07-01,98.21,197.124,1.2
2011-07-02,98.24,197.6,0.1
2011-07-03,98.25,197.759,21.8
2011-07-04,99.21,213.492,38.2
2011-07-05,99.46,217.748,0
2011-07-06,99.56,219.47,9.8
2011-07-07,100.28,232.16,36.4
2011-07-08,100.59,237.786,3.6
2011-07-09,103.71,299.362,159.5
2011-07-10,106.63,367.506,53.5
2011-07-11,106.06,353.251,0.6
2011-07-12,105.32,335.468,20.9
2011-07-13,104.5,316.657,2.6
2011-07-14,103.86,302.586,31.3
2011-07-15,103.91,303.667,2
2011-07-16,103.75,300.219,0.1
2011-07-17,103.5,294.893,0
2011-07-18,103.19,288.391,0
2011-07-19,102.97,283.843,0
2011-07-20,102.82,280.773,0.1
2011-07-21,102.65,277.323,0
2011-07-22,102.46,273.503,0
2011-07-23,102.31,270.515,0.4
2011-07-24,102.3,270.316,7.6
2011-07-25,102.27,269.722,0
2011-07-26,102.25,269.326,5.9
2011-07-27,102.26,269.524,4.6
2011-07-28,102.23,268.93,3.7
2011-07-29,102.19,268.14,0.6
2011-07-30,102.15,267.352,3.2
2011-07-31,102.1,266.369,0.1
2011-08-01,102.81,280.569,76.4
2011-08-02,102.87,281.793,0.2
2011-08-03,102.59,276.112,2
2011-08-04,102.39,272.106,0
2011-08-05,102.26,269.524,0
2011-08-06,102.11,266.566,0
2011-08-07,103.45,293.837,145.4
2011-08-08,105.11,330.563,10.4
2011-08-09,104.54,317.553,21.2
2011-08-10,104.16,309.118,8.6
2011-08-11,103.12,286.938,5.8
2011-08-12,102.45,273.303,0.3
2011-08-13,102.43,272.904,3.1
2011-08-14,102.55,275.308,0.1
2011-08-15,102.61,276.515,0
2011-08-16,102.63,276.919,0
2011-08-17,102.64,277.121,0
2011-08-18,102.65,277.323,1.7
2011-08-19,102.64,277.121,0.5
2011-08-20,102.67,277.727,32.8
2011-08-21,102.86,281.589,1.5
2011-08-22,102.94,283.227,1.9
2011-08-23,103,284.46,5.2
2011-08-24,103.05,285.49,0.3
2011-08-25,103.06,285.697,0.9
2011-08-26,103.07,285.903,1.1
2011-08-27,103.07,285.903,0
2011-08-28,103.06,285.697,0
2011-08-29,103.02,284.872,0
2011-08-30,102.99,284.254,0
2011-08-31,102.96,283.637,0
2011-09-01,102.93,283.022,0
2011-09-02,102.89,282.202,0
2011-09-03,102.85,281.385,0
2011-09-04,102.82,280.773,5.3
2011-09-05,102.8,280.365,0.1
2011-09-06,102.76,279.551,0
2011-09-07,102.72,278.739,0
2011-09-08,102.69,278.132,0
2011-09-09,102.65,277.323,0.4
2011-09-10,102.63,276.919,9.5
2011-09-11,102.61,276.515,1.6
2011-09-12,102.59,276.112,3.4
2011-09-13,102.57,275.71,0
2011-09-14,102.53,274.906,0
2011-09-15,102.5,274.304,0
2011-09-16,102.46,273.503,0
2011-09-17,102.57,275.71,47.3
2011-09-18,102.75,279.348,5.1
2011-09-19,102.77,279.755,0.3
2011-09-20,102.78,279.958,0
2011-09-21,102.77,279.755,0
2011-09-22,102.75,279.348,0
2011-09-23,102.73,278.942,0
2011-09-24,102.7,278.334,0
2011-09-25,102.67,277.727,0
2011-09-26,102.64,277.121,0
2011-09-27,102.61,276.515,0
2011-09-28,102.58,275.911,0
2011-09-29,102.55,275.308,3.3
2011-09-30,102.52,274.705,0
2011-10-01,102.48,273.903,0
2011-10-02,102.45,273.303,0
2011-10-03,102.41,272.504,0
2011-10-04,102.38,271.906,0
2011-10-05,102.35,271.309,0
2011-10-06,102.31,270.515,0
2011-10-07,102.28,269.92,0
2011-10-08,102.24,269.128,0
2011-10-09,102.21,268.535,0
2011-10-10,102.18,267.943,0
2011-10-11,102.14,267.155,0
2011-10-12,102.11,266.566,0
2011-10-13,102.08,265.977,0
2011-10-14,102.06,265.585,10
2011-10-15,102.03,264.997,1
2011-10-16,102,264.411,0
2011-10-17,101.96,263.63,0
2011-10-18,101.93,263.046,0
2011-10-19,101.9,262.462,0
2011-10-20,101.86,261.685,0
2011-10-21,101.84,261.297,4.4
2011-10-22,101.85,261.491,17
2011-10-23,101.83,261.104,0
2011-10-24,101.8,260.523,5
2011-10-25,101.78,260.136,0
2011-10-26,101.75,259.557,0
2011-10-27,101.72,258.979,0
2011-10-28,101.69,258.401,0
2011-10-29,101.66,257.825,0
2011-10-30,101.63,257.249,0
2011-10-31,101.6,256.674,0
2011-11-01,101.57,256.1,0
2011-11-02,101.54,255.526,0.8
2011-11-03,101.51,254.954,0
2011-11-04,101.48,254.382,2
2011-11-05,101.56,255.909,37.2
2011-11-06,101.6,256.674,11.3
2011-11-07,101.6,256.674,0.1
2011-11-08,101.6,256.674,2.4
2011-11-09,101.6,256.674,0.2
2011-11-10,101.59,256.482,0
2011-11-11,101.58,256.291,3.9
2011-11-12,101.56,255.909,0
2011-11-13,101.54,255.526,0
2011-11-14,101.51,254.954,0
2011-11-15,101.49,254.573,0
2011-11-16,101.46,254.002,0
2011-11-17,101.43,253.432,1.8
2011-11-18,101.45,253.812,36.9
2011-11-19,101.64,257.441,14.5
2011-11-20,101.7,258.594,0
2011-11-21,101.71,258.786,0
2011-11-22,101.71,258.786,0
2011-11-23,101.7,258.594,3.5
2011-11-24,101.7,258.594,0
2011-11-25,101.68,258.209,0
2011-11-26,101.66,257.825,0
2011-11-27,101.65,257.633,0
2011-11-28,101.63,257.249,0
2011-11-29,101.61,256.865,0
2011-11-30,101.61,256.865,25.4
2011-12-01,101.64,257.441,3.4
2011-12-02,101.66,257.825,0.8
2011-12-03,101.67,258.017,1
2011-12-04,101.67,258.017,0
2011-12-05,101.66,257.825,0
2011-12-06,101.64,257.441,0
2011-12-07,101.63,257.249,0
2011-12-08,101.61,256.865,0
2011-12-09,101.59,256.482,0
2011-12-10,101.57,256.1,0
2011-12-11,101.55,255.717,0
2011-12-12,101.53,255.336,0
2011-12-13,101.51,254.954,0
2011-12-14,101.48,254.382,0
2011-12-15,101.45,253.812,0
2011-12-16,101.42,253.242,0.1
2011-12-17,101.4,252.862,0
2011-12-18,101.38,252.483,0
2011-12-19,101.35,251.915,0
2011-12-20,101.33,251.537,0
2011-12-21,101.3,250.97,0
2011-12-22,101.27,250.404,0
2011-12-23,101.24,249.839,0
2011-12-24,101.21,249.275,0
2011-12-25,101.19,248.899,0
2011-12-26,101.16,248.336,0
2011-12-27,101.13,247.774,0
2011-12-28,101.1,247.212,0
2011-12-29,101.07,246.652,0
2011-12-30,101.05,246.278,0
2011-12-31,101.02,245.719,0
2012-01-01,100.99,245.161,0.1
2012-01-02,100.96,244.603,0
2012-01-03,100.93,244.046,0.3
2012-01-04,100.9,243.49,0.4
2012-01-05,100.87,242.934,0
2012-01-06,100.85,242.564,0
2012-01-07,100.82,242.01,0
2012-01-08,100.78,241.272,0
2012-01-09,100.75,240.72,0
2012-01-10,100.72,240.168,0
2012-01-11,100.69,239.617,0
2012-01-12,100.66,239.067,0
2012-01-13,100.62,238.335,0
2012-01-14,100.59,237.786,0
2012-01-15,100.56,237.238,0
2012-01-16,100.54,236.874,0
2012-01-17,100.51,236.327,0
2012-01-18,100.48,235.781,0
2012-01-19,100.45,235.236,2.3
2012-01-20,100.42,234.691,0
2012-01-21,100.39,234.148,1.8
2012-01-22,100.35,233.424,0
2012-01-23,100.32,232.882,0
2012-01-24,100.29,232.34,0
2012-01-25,100.26,231.8,0.1
2012-01-26,100.23,231.26,0
2012-01-27,100.2,230.72,0
2012-01-28,100.16,230.002,0
2012-01-29,100.13,229.465,0
2012-01-30,100.1,228.928,0
2012-01-31,100.06,228.212,2.2
2012-02-01,100.02,227.499,0.8
2012-02-02,99.97,226.644,0
2012-02-03,99.95,226.289,0
2012-02-04,99.9,225.406,0
2012-02-05,99.86,224.701,0
2012-02-06,99.81,223.822,3.6
2012-02-07,99.76,222.946,0
2012-02-08,99.71,222.073,0
2012-02-09,99.67,221.376,0
2012-02-10,99.62,220.508,0
2012-02-11,99.57,219.643,0
2012-02-12,99.52,218.78,0
2012-02-13,99.47,217.92,0.3
2012-02-14,99.44,217.405,11.6
2012-02-15,99.4,216.721,0
2012-02-16,99.35,215.867,0
2012-02-17,99.3,215.016,0
2012-02-18,99.25,214.168,0
2012-02-19,99.21,213.492,0
2012-02-20,99.16,212.648,0
2012-02-21,99.11,211.808,2.1
2012-02-22,99.06,210.97,0
2012-02-23,99.02,210.301,0.1
2012-02-24,98.97,209.468,0
2012-02-25,98.92,208.638,0.1
2012-02-26,98.87,207.81,0
2012-02-27,98.82,206.985,0
2012-02-28,98.78,206.326,0.5
2012-02-29,98.74,205.67,0
2012-03-01,98.69,204.851,0
2012-03-02,98.64,204.035,1.2
2012-03-03,98.6,203.384,0
2012-03-04,98.55,202.573,7.7
2012-03-05,98.55,202.573,20.5
2012-03-06,98.55,202.573,1.6
2012-03-07,98.54,202.411,0
2012-03-08,98.51,201.926,0
2012-03-09,98.49,201.603,0
2012-03-10,98.45,200.958,0
2012-03-11,98.4,200.155,0
2012-03-12,98.37,199.673,0
2012-03-13,98.34,199.193,0
2012-03-14,98.3,198.555,0
2012-03-15,98.26,197.918,0
2012-03-16,98.22,197.282,8.7
2012-03-17,98.19,196.807,0.2
2012-03-18,98.15,196.174,0
2012-03-19,98.12,195.701,0
2012-03-20,98.07,194.914,0
2012-03-21,98.04,194.443,0
2012-03-22,98.01,193.973,23.4
2012-03-23,98.06,194.757,13.4
2012-03-24,98.1,195.386,0.8
2012-03-25,98.11,195.544,0
2012-03-26,98.11,195.543,0
2012-03-27,98.09,195.228,0
2012-03-28,98.06,194.757,0
2012-03-29,98.03,194.287,0
2012-03-30,98.35,199.353,61.8
2012-03-31,98.79,206.491,0
2012-04-01,98.94,208.97,0
2012-04-02,99.02,210.301,4.7
2012-04-03,99.14,212.312,15
2012-04-04,99.2,213.322,0
2012-04-05,99.19,213.154,0
2012-04-06,99.18,212.985,0
2012-04-07,99.16,212.648,0
2012-04-08,99.12,211.975,0
2012-04-09,99.08,211.304,0
2012-04-10,99.04,210.635,4.9
2012-04-11,99,209.967,1.5
2012-04-12,98.95,209.135,0
2012-04-13,98.9,208.306,0.3
2012-04-14,98.84,207.314,0
2012-04-15,98.77,206.161,0
2012-04-16,98.69,204.851,0
2012-04-17,98.62,203.71,0
2012-04-18,98.54,202.411,0
2012-04-19,98.46,201.119,4.1
2012-04-20,98.38,199.834,2.8
2012-04-21,98.62,203.71,72.2
2012-04-22,99.5,218.436,0.8
2012-04-23,99.66,221.202,0
2012-04-24,99.7,221.899,0
2012-04-25,100.15,229.823,46.8
2012-04-26,100.54,236.874,0.1
2012-04-27,100.6,237.969,0
2012-04-28,100.59,237.786,0
2012-04-29,100.52,236.509,0
2012-04-30,100.43,234.873,0.2
2012-05-01,100.37,233.786,24.4
2012-05-02,100.38,233.967,0.8
2012-05-03,100.34,233.243,0
2012-05-04,100.25,231.62,0
2012-05-05,100.14,229.644,0.9
2012-05-06,100.02,227.499,0
2012-05-07,99.89,225.229,0
2012-05-08,99.75,222.771,0
2012-05-09,99.61,220.335,0
2012-05-10,99.46,217.748,0
2012-05-11,99.32,215.356,0
2012-05-12,99.17,212.817,0
2012-05-13,99.03,210.468,0
2012-05-14,98.9,208.306,10.4
2012-05-15,98.77,206.162,0.1
2012-05-16,98.62,203.71,0.4
2012-05-17,98.48,201.442,0.1
2012-05-18,98.33,199.034,0
2012-05-19,98.18,196.649,0
2012-05-20,98.04,194.443,0
2012-05-21,97.95,193.036,0
2012-05-22,97.89,192.102,0
2012-05-23,97.84,191.326,0
2012-05-24,97.78,190.399,0
2012-05-25,97.72,189.475,0
2012-05-26,97.66,188.554,0
2012-05-27,97.59,187.485,0
2012-05-28,97.53,186.572,0
2012-05-29,97.46,185.511,0
2012-05-30,97.4,184.605,1.2
2012-05-31,97.35,183.853,0
2012-06-01,97.28,182.805,0
2012-06-02,97.22,181.909,4.2
2012-06-03,97.16,181.017,0.1
2012-06-04,97.09,179.981,0
2012-06-05,97.03,179.096,0
2012-06-06,96.96,178.068,0
2012-06-07,96.89,177.045,0
2012-06-08,96.83,176.171,1.4
2012-06-09,96.77,175.301,0
2012-06-10,96.7,174.29,0
2012-06-11,96.63,173.283,0
2012-06-12,96.55,172.137,1.9
2012-06-13,96.48,171.14,0
2012-06-14,96.4,170.005,0
2012-06-15,96.32,168.876,2.2
2012-06-16,96.25,167.893,0
2012-06-17,96.17,166.775,0
2012-06-18,96.09,165.662,9
2012-06-19,96.04,164.969,7.3
2012-06-20,95.97,164.002,0
2012-06-21,95.9,163.04,0
2012-06-22,95.83,162.082,0
2012-06-23,95.76,161.129,0
2012-06-24,95.69,160.179,1.4
2012-06-25,95.62,159.233,0
2012-06-26,95.54,158.157,0
2012-06-27,95.47,157.22,0
2012-06-28,95.41,156.421,0
2012-06-29,95.34,155.491,6.1
2012-06-30,95.32,155.226,17.4
2012-07-01,95.3,154.962,0.2
2012-07-02,95.25,154.302,0.2
2012-07-03,95.21,153.775,0.1
2012-07-04,95.16,153.119,0
2012-07-05,95.16,153.119,27.2
2012-07-06,95.31,155.094,37.8
2012-07-07,95.37,155.889,0.8
2012-07-08,95.37,155.889,0
2012-07-09,95.33,155.359,0
2012-07-10,95.29,154.83,8.3
2012-07-11,95.52,157.889,40.3
2012-07-12,95.68,160.043,1.1
2012-07-13,95.71,160.45,3.7
2012-07-14,95.94,163.59,57.8
2012-07-15,96.84,176.317,13.4
2012-07-16,97.07,179.686,0.2
2012-07-17,97.22,181.909,15.3
2012-07-18,97.44,185.209,48.9
2012-07-19,100.15,229.823,69.5
2012-07-20,100.91,243.675,1
2012-07-21,101.14,247.961,0.6
2012-07-22,101.23,249.651,0
2012-07-23,101.27,250.404,0
2012-07-24,101.28,250.593,0
2012-07-25,101.27,250.404,0
2012-07-26,101.24,249.839,0
2012-07-27,101.19,248.899,0.6
2012-07-28,101.14,247.961,0
2012-07-29,101.08,246.838,0
2012-07-30,101.03,245.906,0
2012-07-31,100.97,244.789,0
2012-08-01,100.91,243.675,0
2012-08-02,100.85,242.564,0.6
2012-08-03,100.8,241.641,0
2012-08-04,100.74,240.536,0
2012-08-05,100.69,239.617,0
2012-08-06,100.63,238.518,5.6
2012-08-07,100.57,237.421,0
2012-08-08,100.51,236.327,0
2012-08-09,100.46,235.418,0
2012-08-10,100.41,234.51,1.5
2012-08-11,100.36,233.605,0.4
2012-08-12,100.33,233.062,9.9
2012-08-13,100.34,233.243,21.6
2012-08-14,100.35,233.424,5.1
2012-08-15,100.33,233.062,0.7
2012-08-16,100.6,237.969,60.8
2012-08-17,100.85,242.564,0
2012-08-18,100.95,244.417,11.6
2012-08-19,101,245.347,0
2012-08-20,101.01,245.533,0.1
2012-08-21,101.07,246.651,12.1
2012-08-22,101.34,251.726,17.8
2012-08-23,103.45,293.837,118.3
2012-08-24,106.14,355.222,90.4
2012-08-25,105.82,347.396,0
2012-08-26,104.72,321.615,0
2012-08-27,103.6,297.015,7.2
2012-08-28,105.85,348.124,136.5
2012-08-29,105.63,342.821,2.2
2012-08-30,105.96,350.801,56.9
2012-08-31,106.57,365.982,16.4
2012-09-01,106.88,373.918,1.2
2012-09-02,107.05,378.335,0.1
2012-09-03,107.14,380.692,0.1
2012-09-04,107.24,383.327,11.8
2012-09-05,107.45,388.913,11.5
2012-09-06,107.27,384.12,0
2012-09-07,106.71,369.547,54
2012-09-08,107.96,402.79,53
2012-09-09,107.96,402.79,22.8
2012-09-10,108.28,411.727,11
2012-09-11,108.39,414.84,0
2012-09-12,108.4,415.124,0
2012-09-13,108.35,413.706,3.6
2012-09-14,107.52,390.792,2.2
2012-09-15,106.21,356.955,0
2012-09-16,103.85,302.37,58.1
2012-09-17,105.87,348.609,71.2
2012-09-18,106.78,371.341,0.2
2012-09-19,107.12,380.167,0
2012-09-20,107.31,385.181,0
2012-09-21,107.42,388.111,0
2012-09-22,107.5,390.254,0
2012-09-23,107.56,391.869,0
2012-09-24,107.61,393.219,0
2012-09-25,107.63,393.76,0
2012-09-26,107.64,394.031,0
2012-09-27,107.64,394.031,0
2012-09-28,107.65,394.302,0
2012-09-29,107.65,394.302,0
2012-09-30,107.64,394.031,0
2012-10-01,107.63,393.76,0
2012-10-02,107.62,393.49,0
2012-10-03,107.6,392.949,0
2012-10-04,107.58,392.408,0
2012-10-05,107.56,391.869,0
2012-10-06,107.54,391.33,0
2012-10-07,107.52,390.792,0
2012-10-08,107.49,389.986,0
2012-10-09,107.47,389.449,0
2012-10-10,107.44,388.645,0
2012-10-11,107.41,387.843,0
2012-10-12,107.38,387.043,0
2012-10-13,107.35,386.244,0
2012-10-14,107.32,385.446,0
2012-10-15,107.29,384.65,0
2012-10-16,107.26,383.855,0
2012-10-17,107.22,382.798,0
2012-10-18,107.19,382.007,0
2012-10-19,107.15,380.955,0
2012-10-20,107.12,380.167,0
2012-10-21,107.09,379.381,0
2012-10-22,107.1,379.642,27.3
